,key,stars,helpful_yes,helpful_no,text,rating,sentiment,text_custom,text_custom_str,bag_of_words,bag_of_words_str
375,13_hd,1,4,0,"['grandson', 'enjoying', 'chocolate', 'dark', 'chocolate', 'bar', 'bonding', 'moment', 'many', 'year', 'disappointing', 'find', 'taste', 'taste', 'price', 'another', 'sad', 'customer']",4.5,0,"['chocolate', 'dark', 'choc']","chocolate,dark,choc","['chocolate', 'dark', 'choc']","chocolate,dark,choc"
376,13_hd,5,3,0,"['taste', 'smooth', 'delighted', 'two', 'box']",4.5,1,['smooth'],smooth,['smooth'],smooth
377,13_hd,5,3,0,"['chocolatey', 'ness', 'amazing', 'delish']",4.5,1,"['chocolatey', 'chocolate', 'choc']","chocolatey,chocolate,choc","['chocolatey', 'chocolate', 'choc']","chocolatey,chocolate,choc"
378,13_hd,5,1,0,"['want', 'chocolate', 'want', 'crunch', 'satisfies', 'snap', 'chocolate', 'chocolate', 'perfect', 'dasz', 'chocolate', 'best', 'smooth', 'intense', 'mine', 'melty', 'chocolate', 'shell', 'slide', 'decadent']",4.5,1,"['chocolate', 'crunch', 'smooth', 'choc']","chocolate,crunch,smooth,choc","['chocolate', 'crunch', 'smooth', 'choc']","chocolate,crunch,smooth,choc"
379,13_talenti,5,1,0,"['amazing', 'taste', 'favorite']",4.5,1,[],,[],
380,13_talenti,5,1,0,['complaint'],4.5,1,[],,[],
381,13_talenti,5,1,0,"['best', 'guy', 'please', 'keep']",4.5,1,[],,[],
382,13_talenti,5,1,0,"['coffee', 'chocolate', 'best', 'combination', 'ever']",4.5,1,"['chocolate', 'choc']","chocolate,choc","['chocolate', 'choc']","chocolate,choc"
383,13_talenti,5,1,0,"['frappe', 'mcdonalds', '5', 'star']",4.5,1,[],,[],
384,13_talenti,5,1,0,"['delicious', 'first']",4.5,1,[],,[],
385,13_talenti,5,1,0,"['chocolate', 'chip', 'perfect', 'coffee', 'get', 'better']",4.5,1,"['chocolate', 'chip', 'choc', 'coffee']","chocolate,chip,choc,coffee","['chocolate', 'chip', 'choc', 'coffee']","chocolate,chip,choc,coffee"
386,13_talenti,5,1,0,"['favorite', 'coffee', 'flavoring', 'perfect', 'strong', 'yet', 'weak', 'flavor']",4.5,1,['coffee'],coffee,['coffee'],coffee
387,13_talenti,4,1,0,"['organic', 'soybean', 'ingredient', 'known', 'woman', 'hormone', 'please', 'soy', 'sunflower', 'sunflower', 'lecithin', 'healthier', 'choice']",4.5,1,['bean'],bean,['bean'],bean
388,13_talenti,5,1,0,"['bessssst', 'tried', 'besides', 'soft', 'would', 'recommend', 'best', 'taste', 'ever', 'especially', 'coffee', 'chip', 'great', 'crunch']",4.5,1,"['chip', 'crunch', 'coffee', 'soft']","chip,crunch,coffee,soft","['chip', 'crunch', 'coffee', 'soft']","chip,crunch,coffee,soft"
389,13_talenti,4,1,0,"['expecting', 'coffee', 'taste', 'without', 'sugar', 'chocolate', 'chip', 'couldve', 'bigger', 'grinding', 'chocolate', 'covered', 'espresso', 'bean', 'mix', 'coffee', 'le', 'sweet', 'tasting', 'someone', 'like', 'sugar', 'coffee']",4.5,1,"['sweet', 'bigger', 'covered', 'espresso', 'chocolate', 'chip', 'bean', 'choc', 'coffee']","sweet,bigger,covered,espresso,chocolate,chip,bean,choc,coffee","['sweet', 'bigger', 'covered', 'espresso', 'chocolate', 'chip', 'bean', 'choc', 'coffee']","sweet,bigger,covered,espresso,chocolate,chip,bean,choc,coffee"
390,13_talenti,5,3,1,"['smooth', 'delicious', 'amount', 'coffee', 'splash', 'chocolate', 'chip', 'chunk', 'first', 'affair']",4.5,1,"['chunk', 'chocolate', 'chip', 'smooth', 'tart', 'choc', 'coffee']","chunk,chocolate,chip,smooth,tart,choc,coffee","['chunk', 'chocolate', 'chip', 'smooth', 'tart', 'choc', 'coffee']","chunk,chocolate,chip,smooth,tart,choc,coffee"
391,13_talenti,1,3,0,"['disappointed', 'coffee', 'lack', 'thereof', 'worst']",4.5,0,['coffee'],coffee,['coffee'],coffee
392,13_talenti,5,1,0,"['creamy', 'delicious', 'upon', 'opening', 'smell', 'yummy', 'coffee', 'scent', 'coffee', 'pleasant', 'aroma', 'coffee', 'around', 'chocolate', 'chip', 'compliment', 'coffee', 'please', 'testing']",4.5,1,"['chocolate', 'creamy', 'chip', 'choc', 'coffee']","chocolate,creamy,chip,choc,coffee","['chocolate', 'creamy', 'chip', 'choc', 'coffee']","chocolate,creamy,chip,choc,coffee"
393,13_talenti,5,1,0,"['flavor', 'tried', 'spilled', 'edge', 'extremely', 'difficult', 'clean', 'first', 'book', 'tried', 'impressed', 'best', 'coffee', 'ever', 'tasted', 'bolder', 'coffee', 'flavored', 'brand', 'tried', 'chip', 'shaving', 'noticeable', 'dark', 'chocolate', 'chuck', 'chip', 'best']",4.5,1,"['chip', 'coffee']","chip,coffee","['chip', 'coffee']","chip,coffee"
394,13_talenti,5,4,0,"['miserable', 'much', 'coffee', 'loaded', 'chocolate', 'tried', 'hey', 'give', 'moment', 'first', 'taste', 'insert', 'angel', 'singing', 'de', 'lovin', 'licious', 'perfect', 'amount', 'coffee', 'taste', 'chocolate', 'chip', 'wanting', 'infinitely', 'better', 'downed', 'five', 'minute', 'perfection', 'last', 'yum', 'yum', 'yummy', 'yummy', 'yum']",4.5,1,"['nut', 'chocolate', 'chip', 'choc', 'coffee']","nut,chocolate,chip,choc,coffee","['nut', 'chocolate', 'chip', 'choc', 'coffee']","nut,chocolate,chip,choc,coffee"
395,13_talenti,5,2,0,"['favorite', 'since', 'young', 'mocha', 'disappeared', 'brownie', 'complimentary', 'fell', 'next', 'coffee', 'chocolate', 'chip', 'first', 'back', 'nightly', '2', '3', 'tablespoon', 'full', 'satisfied', 'next', 'sometimes', 'mix', 'vanilla', 'flavor', 'yummy', 'searching', 'delicious', 'hooked', 'enjoyed', 'every', 'still', 'many']",4.5,1,"['vanilla', 'brownie', 'chocolate', 'chip', 'sea', 'choc', 'coffee']","vanilla,brownie,chocolate,chip,sea,choc,coffee","['vanilla', 'brownie', 'chocolate', 'chip', 'sea', 'choc', 'coffee']","vanilla,brownie,chocolate,chip,sea,choc,coffee"
396,13_talenti,5,2,1,"['mid', '1960s', 'tot', 'sister', 'take', 'shack', 'doubled', 'parlor', 'featured', 'big', 'name', 'still', 'player', 'first', 'taste', 'coffee', 'flavored', 'confection', 'regrettably', 'band', 'name', 'taste', 'nothing', 'remembered', 'fortunately', 'made', 'memory', 'back', 'every', 'guessing', 'crafted', 'uncompromisingly', 'strong', 'coffee', 'punch', 'tastebud', 'every']",4.5,1,['coffee'],coffee,['coffee'],coffee
397,13_talenti,5,4,0,"['never', 'coffee', 'today', 'coffee', 'addicted', 'strange', 'however', 'tried', 'yet', 'blended', 'traditional', 'coffee', 'chocolate', 'chip', 'outstanding', 'texture', 'perfect', 'solid', 'chocolate', 'chip', 'flavor', 'especially', 'contrast', 'mint', 'chocolate', 'chip', 'peppermint', 'etc', 'although', 'yummy', 'melt', 'taste', 'enjoy', 'savoring', 'experience', 'much', 'flavor', '1', '2', 'every', 'talentis', 'coffee', 'chocolate', 'chip', 'become', 'favorite', 'flavor']",4.5,1,"['texture', 'chocolate', 'chip', 'blended', 'choc', 'blend', 'coffee', 'mint']","texture,chocolate,chip,blended,choc,blend,coffee,mint","['texture', 'chocolate', 'chip', 'blended', 'choc', 'blend', 'coffee', 'mint']","texture,chocolate,chip,blended,choc,blend,coffee,mint"
398,13_talenti,5,1,0,"['big', 'coffee', 'coffee', 'flavored']",4.5,1,['coffee'],coffee,['coffee'],coffee
399,13_talenti,4,2,0,"['wanting', 'something', 'sweet', 'since', 'wanted', 'pint', 'cute', 'reuse', 'chose', 'coffee', 'chocolate', 'chip', 'creamy', 'full', 'coffee', 'chip', 'thin', 'melt', 'dislike', 'chip', 'treat', 'melted', 'nicely', 'chose', 'chocolate', 'disappointed', 'compared', 'coffee', 'mine', 'since', 'rich', 'could']",4.5,1,"['sweet', 'rich', 'chocolate', 'creamy', 'chip', 'choc', 'coffee']","sweet,rich,chocolate,creamy,chip,choc,coffee","['sweet', 'rich', 'chocolate', 'creamy', 'chip', 'choc', 'coffee']","sweet,rich,chocolate,creamy,chip,choc,coffee"
400,13_talenti,1,3,2,"['taste', 'strong', 'pleasant', 'coffee', 'taste', 'bitter', 'taste', 'cheese', 'big', 'dissapointment']",4.5,0,"['bitter', 'coffee']","bitter,coffee","['bitter', 'coffee']","bitter,coffee"
401,13_talenti,5,2,0,"['keep', 'time']",4.5,1,[],,[],
402,13_talenti,5,2,0,"['chip', 'chocolate', 'melt', 'waxy', 'texture', 'great', 'coffee', '1']",4.5,1,"['texture', 'chocolate', 'chip', 'choc', 'coffee']","texture,chocolate,chip,choc,coffee","['texture', 'chocolate', 'chip', 'choc', 'coffee']","texture,chocolate,chip,choc,coffee"
403,13_talenti,5,26,0,"['delicious', 'great', 'blend', 'taste', 'coffee', 'chocolate', 'chip', 'great', 'together']",4.5,1,"['chocolate', 'chip', 'choc', 'blend', 'coffee']","chocolate,chip,choc,blend,coffee","['chocolate', 'chip', 'choc', 'blend', 'coffee']","chocolate,chip,choc,blend,coffee"
404,14_bj,5,1,0,"['found', 'also', 'best', 'introduced']",4.4,1,[],,[],
405,14_bj,5,1,0,"['always', 'favorite', 'cherry', 'big', 'chunk', 'chocolate', 'always', 'smile', 'perfect', 'breakfast', 'lunch']",4.4,1,"['chunk', 'chocolate', 'choc']","chunk,chocolate,choc","['chunk', 'chocolate', 'choc']","chunk,chocolate,choc"
406,14_bj,5,1,0,"['favorite', 'chocolate', 'chunk', 'cherry', 'flavor', 'eye', 'always', 'go', 'back']",4.4,1,"['cherry', 'chunk', 'chocolate', 'choc']","cherry,chunk,chocolate,choc","['cherry', 'chunk', 'chocolate', 'choc']","cherry,chunk,chocolate,choc"
407,14_bj,4,1,0,"['first', 'tried', 'almost', 'pleased', 'singing']",4.4,1,[],,[],
408,14_bj,5,1,0,"['cannot', 'get', 'enough', 'cherry', 'go', 'since']",4.4,1,[],,[],
409,14_bj,5,2,1,['taste'],4.4,1,[],,[],
410,14_bj,5,1,0,"['cherry', 'go', 'feeling']",4.4,1,[],,[],
411,14_bj,5,1,0,"['discovered', 'gd', 'cg', '3']",4.4,1,['covered'],covered,['covered'],covered
412,14_bj,5,13,0,"['held', 'year', 'seemed', 'le', 'exciting', 'secret', 'soul', 'overtly', 'decadent', 'rich', 'stuck', 'love', 'cherry', 'anything', 'needle', 'see', 'cherry', 'even', 'whole', 'pulled', 'next', 'fully', 'expecting', 'disappointment', 'two', 'favorite', 'special', 'sweet', 'chunk', 'cherry', 'giant', 'chunk', 'chocolate', 'generously', 'dispersed', 'mellow', 'vanilla', 'every', 'heaven', 'gotta', 'keep', 'toe']",4.4,1,"['vanilla', 'sweet', 'cherry', 'chunk', 'rich', 'chocolate', 'choc']","vanilla,sweet,cherry,chunk,rich,chocolate,choc","['vanilla', 'sweet', 'cherry', 'chunk', 'rich', 'chocolate', 'choc']","vanilla,sweet,cherry,chunk,rich,chocolate,choc"
413,14_bj,5,7,0,"['favorite', 'many', 'year', 'lived', 'roadside', 'stand', 'absolutely', 'delicious', 'enjoyed', 'supporting', 'even', 'flavor', 'still', 'would', 'cherry', 'soul', 'chocolate', 'cherry', 'yummy']",4.4,1,"['cherry', 'chocolate', 'choc']","cherry,chocolate,choc","['cherry', 'chocolate', 'choc']","cherry,chocolate,choc"
414,14_bj,5,9,0,"['co', 'worker', 'year', 'back', 'dislike', 'cherry', 'cherry', 'soda', 'cherry', 'pie', 'cherry', 'etc', 'tried', 'anyway', 'fell', 'cherry', 'flavored']",4.4,1,"['cherry', 'pie']","cherry,pie","['cherry', 'pie']","cherry,pie"
415,14_bj,5,9,0,"['amazing', 'greatest', 'anyone', 'think', 'otherwise', 'wrong', 'cherry', 'epitome']",4.4,1,[],,[],
416,14_bj,5,5,0,"['two', 'year', 'first', 'jerry', 'ever', 'since', 'tried', 'many', 'different', 'flavor', 'still', 'favorite', 'get', 'cherry', 'least']",4.4,1,[],,[],
417,14_bj,5,3,0,"['first', 'great', 'cherry', 'cherry', 'chunk', 'great', 'tasting', 'plentiful', 'fudge', 'seal', 'make']",4.4,1,"['cherry', 'chunk', 'fudge', 'sea']","cherry,chunk,fudge,sea","['cherry', 'chunk', 'fudge', 'sea']","cherry,chunk,fudge,sea"
418,14_bj,5,3,1,"['go', 'could', 'anything', 'would', 'cherry', 'chocolate', 'favor', 'cherry', 'least', '8', '1', 'chocolate', 'thered', 'war', 'cant', 'get', 'enough', 'cherry', 'sometimes', 'get', 'almost', 'fudge', 'chip', 'cherry', 'frustrating', 'still', 'best', 'current']",4.4,1,"['chocolate', 'fudge', 'chip', 'choc']","chocolate,fudge,chip,choc","['chocolate', 'fudge', 'chip', 'choc']","chocolate,fudge,chip,choc"
419,14_bj,5,2,0,"['first', 'greater', 'cherry', 'something']",4.4,1,[],,[],
420,14_bj,2,2,0,"['bad', 'cherry', 'cherry', 'tasted', 'milk', 'chunk', 'cherry', 'throughout', 'bit', 'fudge', 'flake', 'tasted', 'piece', 'dark', 'chocolate']",4.4,0,"['piece', 'cherry', 'chunk', 'flake', 'chocolate', 'fudge', 'dark', 'choc', 'pie']","piece,cherry,chunk,flake,chocolate,fudge,dark,choc,pie","['piece', 'cherry', 'chunk', 'flake', 'chocolate', 'fudge', 'dark', 'choc', 'pie']","piece,cherry,chunk,flake,chocolate,fudge,dark,choc,pie"
421,14_bj,5,1,0,"['ibe', 'tried', 'flavor', 'n', 'nothing', 'compare', 'perfect', 'creamy', 'vanilla', 'chunk', 'dark', 'chocolate', 'might', 'u', 'standoffish', 'trust', 'go', 'amazing', 'together', 'amazing', 'juicy', 'cherry', 'every', 'go', 'delicious', 'always']",4.4,1,"['vanilla', 'chunk', 'chocolate', 'creamy', 'dark', 'icy', 'choc']","vanilla,chunk,chocolate,creamy,dark,icy,choc","['vanilla', 'chunk', 'chocolate', 'creamy', 'dark', 'icy', 'choc']","vanilla,chunk,chocolate,creamy,dark,icy,choc"
422,14_bj,4,1,0,"['jerry', 'decade', 'tried', 'many', 'variety', 'regularly', 'cherry', 'son', 'favorite', 'average', 'per', 'year', 'always', 'consistant', 'taste', 'formulation', 'however', 'last', 'pint', 'much', 'le', 'chocolate', 'chunk', 'seemed', 'chunk', 'bottom', 'chocolate', 'chunk', 'chocolate', 'must', 'fluke', 'manufactuing', 'caught', 'bad', 'pint', 'lack', 'chocolate', 'chunk', 'cherry', 'slice', 'untll', 'never', 'pint', 'fairness', 'lack', 'chocolate', 'chunk', 'last', '2', 'pint']",4.4,1,"['chunk', 'chocolate', 'choc']","chunk,chocolate,choc","['chunk', 'chocolate', 'choc']","chunk,chocolate,choc"
423,14_bj,2,1,0,"['much', 'maraschino', 'cherry', 'taste', 'would', 'cherry', 'taste', 'see', 'others', 'would', 'assuming', 'appreciation', 'maraschino', 'cherry']",4.4,0,['cherry'],cherry,['cherry'],cherry
424,14_bj,5,51,4,"['wow', 'wow', 'there', 'nothing', 'better', 'topping', 'cherry', 'combined', 'cherry', 'chunk', 'chocolate', 'best', 'arent', 'delicious', 'flavor', 'fill', 'intense', 'creamy', 'passionate', 'emotion', 'cherry', 'cherry', 'dog', 'cuddle', 'couch', 'dragging', 'foot', 'cherry', 'mother', 'rub', 'sweet', 'lil', 'head', 'school', 'bully', 'shoe', 'dorky', 'cherry', 'wonderful', 'pas', 'kid', 'kid', 'kid', 'kid', 'kid']",4.4,1,"['sweet', 'cherry', 'chunk', 'topping', 'chocolate', 'creamy', 'choc']","sweet,cherry,chunk,topping,chocolate,creamy,choc","['sweet', 'cherry', 'chunk', 'topping', 'chocolate', 'creamy', 'choc']","sweet,cherry,chunk,topping,chocolate,creamy,choc"
425,14_breyers,5,6,2,"['best', 'ever', 'thanks', 'sugar', 'cant', 'difference', 'sugar', 'wonderful', 'folk', 'watch', 'sugar', 'intake', 'thanks']",4.4,1,[],,[],
426,14_breyers,5,4,1,"['could', 'difference', 'sugar', 'go']",4.4,1,[],,[],
427,14_breyers,5,4,3,"['different', 'cream', 'content', 'found', 'sticking', 'tried', 'delight', 'greek', 'yogurt', 'also', 'creamy', 'texture', 'wish', 'natural', 'sweetener', 'stevia', 'yogurt', 'artificial', 'sweetener', 'sucralose']",4.4,1,"['sweet', 'texture', 'natural', 'creamy', 'sweetener', 'tea']","sweet,texture,natural,creamy,sweetener,tea","['sweet', 'texture', 'natural', 'creamy', 'sweetener', 'tea']","sweet,texture,natural,creamy,sweetener,tea"
428,14_breyers,5,3,1,"['absolutely', 'delicious', 'creamy', 'satisfies', 'craze']",4.4,1,['creamy'],creamy,['creamy'],creamy
429,14_hd,5,7,0,"['absolutely', 'best', 'two', 'year', 'since', 'lactose', 'intolerant', 'almond', 'sensitive', 'soy', 'coconut', 'milk', 'dairy', 'cream', 'contain', 'allergen', 'sensitivity', 'soy', 'coconut', 'milk', 'taste', 'amazing', 'even', 'boy', 'difference', 'creamy', 'rich', 'chocolaty', 'thank']",5.0,1,"['dairy', 'coconut', 'rich', 'nut', 'creamy', 'chocolaty', 'choc', 'almond']","dairy,coconut,rich,nut,creamy,chocolaty,choc,almond","['dairy', 'coconut', 'rich', 'nut', 'creamy', 'chocolaty', 'choc', 'almond']","dairy,coconut,rich,nut,creamy,chocolaty,choc,almond"
430,14_hd,5,5,1,"['grateful', 'taste', 'fantastic', 'kid', 'first', 'bar', 'ever', '13', 'lunch', 'everyday', 'watch', 'kid', 'cant', 'best', '11', 'first', 'last', 'cried', 'announced', 'first', 'ever', 'sunk', 'reality', 'allergy', 'thank', 'bottom']",5.0,1,[],,[],
431,14_hd,5,1,0,"['amazing', 'bar']",5.0,1,[],,[],
432,14_hd,5,1,0,"['wandered', 'aisle', 'dejected', 'lactose', 'intolerant', 'disappointed', 'dairy', 'chocolate', 'satisfying', 'tossed', 'cart', 'hurried', 'melt', 'taste', 'amazing', 'soft', 'creamy', 'dairy', 'themed', 'product', 'tried', 'leaf', 'discomfort', 'digestive', 'issue', 'coating', 'chocolate', 'exceeded', 'expectation', 'wish']",5.0,1,"['dairy', 'oat', 'chocolate', 'creamy', 'choc']","dairy,oat,chocolate,creamy,choc","['dairy', 'oat', 'chocolate', 'creamy', 'choc']","dairy,oat,chocolate,creamy,choc"
433,14_hd,5,2,0,"['triple', 'milk', 'milk', 'chocolate', 'wish', 'quantity', 'hope', 'doesnt', 'get', 'chocolate']",5.0,1,"['chocolate', 'choc']","chocolate,choc","['chocolate', 'choc']","chocolate,choc"
434,14_hd,5,1,0,"['problem', 'bar', 'cannot', 'flavour', 'anywhere']",5.0,1,[],,[],
435,14_hd,5,1,0,"['vegan', 'also', 'couldnt', 'even', 'dairy', 'favorite']",5.0,1,"['dairy', 'choc']","dairy,choc","['dairy', 'choc']","dairy,choc"
436,14_talenti,5,1,0,"['absolutely', 'coffee', 'mocha', 'sauce', 'divine']",4.4,1,"['coffee', 'sauce']","coffee,sauce","['coffee', 'sauce']","coffee,sauce"
437,14_talenti,4,1,0,"['coffee', 'drinker', 'taste', 'strong', 'sweet', 'flavor', 'chip', 'bottom', 'chocolate', 'sauce', 'wish', 'vanilla', 'smooth', 'flavor']",4.4,1,"['chocolate', 'chip', 'smooth', 'choc', 'coffee', 'sauce']","chocolate,chip,smooth,choc,coffee,sauce","['chocolate', 'chip', 'smooth', 'choc', 'coffee', 'sauce']","chocolate,chip,smooth,choc,coffee,sauce"
438,14_talenti,4,1,0,"['coffee', 'loveeeeee', 'amaretti', 'cookie', 'piece', 'weird', 'taste', 'get', 'bottom', 'combination', 'disappointed', 'everything', 'else', 'amazing', 'big', 'cookie', 'piece', 'thank', 'feedback', 'liking', 'enjoy', 'cooky', 'wed', 'discus', 'please', 'feel', 'u', 'service', 'earliest', 'convenience']",4.4,1,"['piece', 'cookie', 'coffee', 'pie']","piece,cookie,coffee,pie","['piece', 'cookie', 'coffee', 'pie']","piece,cookie,coffee,pie"
439,14_talenti,5,1,0,"['veer', 'towards', 'mint', 'chocolate', 'chip', 'flavor', 'give', 'layer', 'perfectly', 'proportioned', 'drizzled', 'kahlua', 'barbancourt', 'rhum', 'top', 'another', 'stratosphere']",4.4,1,"['chocolate', 'chip', 'choc', 'mint']","chocolate,chip,choc,mint","['chocolate', 'chip', 'choc', 'mint']","chocolate,chip,choc,mint"
440,14_talenti,4,4,0,"['delicious', 'fun', 'coffee', 'intense', 'press', 'get', 'funky', 'get']",4.4,1,[],,[],
441,14_talenti,5,4,0,"['yummy', 'coffee', 'vanilla', 'fudge', 'cookie', 'layer', 'sweet', 'taste', 'mean', 'last']",4.4,1,"['vanilla', 'sweet', 'cookie', 'fudge', 'coffee']","vanilla,sweet,cookie,fudge,coffee","['vanilla', 'sweet', 'cookie', 'fudge', 'coffee']","vanilla,sweet,cookie,fudge,coffee"
442,15_breyers,1,5,0,"['wanted', 'vanilla', 'would', 'dug', 'hope', 'oreo', 'obviously', 'review']",4.2,0,"['vanilla', 'oreo']","vanilla,oreo","['vanilla', 'oreo']","vanilla,oreo"
443,15_breyers,1,8,2,"['disappointed', '2', '3', 'piece', 'oreo', 'crumb', 'piece']",4.2,0,"['piece', 'oreo', 'rum', 'crumb', 'pie']","piece,oreo,rum,crumb,pie","['piece', 'oreo', 'rum', 'crumb', 'pie']","piece,oreo,rum,crumb,pie"
444,15_breyers,2,3,0,"['great', 'flavor', 'cooky', 'rub', 'vanilla']",4.2,0,['cookie'],cookie,['cookie'],cookie
445,15_breyers,1,4,1,"['feel', 'better', 'made', 'sad', 'ever', 'oreo', 'expecting', 'cooky', 'findingtheoreo']",4.2,0,"['oreo', 'cookie']","oreo,cookie","['oreo', 'cookie']","oreo,cookie"
446,15_breyers,1,5,0,"['suppose', 'oreo', 'yet', 'find', 'cookie', 'keep', 'digging', 'found', 'oreo']",4.2,0,['cookie'],cookie,['cookie'],cookie
447,15_breyers,1,5,0,"['find', 'oreo', 'vanilla', 'made', 'depressed', 'decepción']",4.2,0,['vanilla'],vanilla,['vanilla'],vanilla
448,15_breyers,2,5,0,"['vanilla', 'cooky', 'disappointing']",4.2,0,"['vanilla', 'cookie']","vanilla,cookie","['vanilla', 'cookie']","vanilla,cookie"
449,15_breyers,1,5,1,"['unfortunately', 'oreo', 'look', 'vanilla', 'cooky']",4.2,0,"['vanilla', 'cookie']","vanilla,cookie","['vanilla', 'cookie']","vanilla,cookie"
450,15_breyers,1,3,1,"['oreo', 'cooky', 'rookie']",4.2,0,[],,[],
451,15_breyers,2,6,1,"['dairy', 'say', 'even', 'call', 'tasted', 'sweet', 'foam', 'cookie', 'chunk', 'two', 'star', 'least', 'sweet', 'disappointed', 'foamy', 'soft']",4.2,0,"['sweet', 'chunk', 'cookie', 'soft']","sweet,chunk,cookie,soft","['sweet', 'chunk', 'cookie', 'soft']","sweet,chunk,cookie,soft"
452,15_breyers,1,4,0,"['cooky', 'basicly', 'creamy', 'foam', 'cooky', 'itwas', 'even', 'complete', 'waste']",4.2,0,"['cookie', 'creamy']","cookie,creamy","['cookie', 'creamy']","cookie,creamy"
453,15_breyers,1,3,0,"['staying', 'give', 'mistake', 'thing', 'hide', 'dairy', 'ha', 'joke', 'disgusting']",4.2,0,[],,[],
454,15_breyers,1,5,2,"['consistence', 'mush', '2', 'container', '1', 'since', 'never', 'hardened', 'splatted', 'removed', 'pan', '2nd', 'consistency', 'even', 'work', 'spent', 'still', 'serve']",4.2,0,['consistency'],consistency,['consistency'],consistency
455,15_breyers,1,3,2,"['chocolate', 'oreo', 'much', 'better', 'find', 'store', 'anymore', 'vanilla', 'boring', 'unoriginal', 'back', 'chocolate', 'oreo']",4.2,0,"['vanilla', 'oreo', 'chocolate', 'choc']","vanilla,oreo,chocolate,choc","['vanilla', 'oreo', 'chocolate', 'choc']","vanilla,oreo,chocolate,choc"
456,15_breyers,1,1,0,"['review', 'waste', 'bland', 'occasional', 'cookie', 'also', 'taste', 'anything']",4.2,0,['cookie'],cookie,['cookie'],cookie
457,15_hd,1,8,0,"['beloved', 'chocolate', 'peanut', 'butter', 'weird', 'shaving', 'top', 'creamy', 'chocolate', 'ribbon', 'peanut', 'butter', 'last', '3', 'pint', 'even', 'different', 'store', 'may', 'bad', 'something', 'best', 'ever', 'taste', 'awful']",4.2,0,"['peanut', 'nut', 'chocolate', 'creamy', 'tea', 'choc', 'butter']","peanut,nut,chocolate,creamy,tea,choc,butter","['peanut', 'nut', 'chocolate', 'creamy', 'tea', 'choc', 'butter']","peanut,nut,chocolate,creamy,tea,choc,butter"
458,15_hd,1,2,1,"['pb', 'swirl', 'sugar', 'yuck', 'swirl', 'doesnt', 'melt', 'fast', 'get', 'mouthful', 'soup']",4.2,0,"['pb', 'swirl']","pb,swirl","['pb', 'swirl']","pb,swirl"
459,15_hd,4,1,0,"['dark', 'chocolate', 'peanut', 'butter', 'please', 'back']",4.2,1,['nut'],nut,['nut'],nut
460,15_hd,5,1,0,"['peanut', 'butter', 'wish', 'could', 'peanut', 'butter', 'chocolate', 'delicious', 'course', 'peanut', 'butter', 'sweet']",4.2,1,"['peanut', 'sweet', 'nut', 'course', 'chocolate', 'choc', 'butter']","peanut,sweet,nut,course,chocolate,choc,butter","['peanut', 'sweet', 'nut', 'course', 'chocolate', 'choc', 'butter']","peanut,sweet,nut,course,chocolate,choc,butter"
461,15_hd,5,1,0,"['doesnt', 'creamy', 'taste', 'difference', 'option', 'flavor', 'tasting', 'creamy', 'want', 'child', 'well']",4.2,1,['creamy'],creamy,['creamy'],creamy
462,15_hd,2,1,0,"['peanut', 'butter', 'chocolate', 'last', 'two', 'time', 'peanut', 'butter', 'weird', 'texture', 'letting', 'melt', 'disappointed']",4.2,0,"['peanut', 'texture', 'nut', 'chocolate', 'choc', 'butter']","peanut,texture,nut,chocolate,choc,butter","['peanut', 'texture', 'nut', 'chocolate', 'choc', 'butter']","peanut,texture,nut,chocolate,choc,butter"
463,15_hd,1,2,1,"['best', 'something', 'peanut', 'butter', 'last', '2', 'container', 'chocolate', 'seemed', 'chalky', 'hope', 'go', 'back']",4.2,0,"['peanut', 'nut', 'chocolate', 'choc', 'butter']","peanut,nut,chocolate,choc,butter","['peanut', 'nut', 'chocolate', 'choc', 'butter']","peanut,nut,chocolate,choc,butter"
464,15_hd,3,1,0,"['flavour', 'least', '2', '3x', 'spending', '80', 'disappointed', 'cheaped', 'peanut', 'butter', 'thin', 'crispy', 'enough', 'chocolate', 'also', 'seems', 'somehow', 'lacking', 'chocolate', 'flavour', 'sugary', 'almost', 'processed', 'taste', 'hope', 'additive', 'preservative', 'artificial', 'flavour', 'would', 'reflect', 'ingredient', 'buyer', 'chemical', 'disappointed', 'changing', 'clearly', 'lesser', 'quality', 'charging', 'amount', 'please', 'back', 'losing', 'devoted', 'target', 'generally', 'refined', 'palate', 'health', 'conscious', 'u']",4.2,0,"['peanut', 'crispy', 'nut', 'chocolate', 'choc', 'butter']","peanut,crispy,nut,chocolate,choc,butter","['peanut', 'crispy', 'nut', 'chocolate', 'choc', 'butter']","peanut,crispy,nut,chocolate,choc,butter"
465,15_hd,4,1,0,"['sister', 'taste', 'peanut', 'butter', 'form', 'drawback', 'peanut', 'butter', 'abundant', 'concrete', 'challenge', 'excellent', 'quality', 'ingredient', 'smooth', 'silk']",4.2,1,"['peanut', 'bun', 'nut', 'smooth', 'butter']","peanut,bun,nut,smooth,butter","['peanut', 'bun', 'nut', 'smooth', 'butter']","peanut,bun,nut,smooth,butter"
